time,CDA,CU,D66,DPK,GL,PVDA,PVDD,PVV,SGP,SP,VVD
1382964356,0,1145,0,0,1426,0,466,733,449,0,2335
1382964455,0,1146,0,0,1428,0,467,733,449,0,2338
1382965031,0,1155,0,0,1447,0,486,733,449,0,2361
1382965034,0,1155,0,0,1447,0,486,733,449,0,2361
1382965037,0,1155,0,0,1447,0,486,733,449,0,2362
1382965097,0,1155,0,0,1449,0,487,733,449,0,2367
1382965183,0,1157,0,0,1451,0,490,733,449,0,2369
1382965185,0,1158,0,0,1451,0,490,733,449,0,2369
1382965187,0,1158,0,0,1451,0,490,733,449,0,2369
1382965218,0,1161,0,0,1453,0,491,733,449,0,2370
1382965237,0,1163,0,0,1454,0,492,733,449,0,2370
1382965338,0,1169,0,0,1458,0,496,733,449,0,2377
1382965342,0,1169,0,0,1458,0,496,733,449,0,2377
1382965345,0,1169,0,0,1458,0,496,733,449,0,2377
1382965347,0,1169,0,0,1459,0,496,733,449,0,2377
1382965349,0,1169,0,0,1459,0,496,733,449,0,2377
1382965352,0,1169,0,0,1459,0,497,733,449,0,2377
1382965352,0,1169,0,0,1459,0,497,733,449,0,2377
1382965356,0,1170,0,0,1459,0,497,733,449,0,2377
1382965722,0,1188,0,0,1471,0,512,733,449,0,2394
1382965974,0,1192,0,0,1472,0,517,733,449,0,2399
1382966020,0,1193,0,0,1473,0,517,733,449,0,2401
1382966060,0,1195,0,0,1474,0,517,733,449,0,2403
1382967001,0,1225,0,0,1499,0,540,733,449,0,2433
1382967030,0,1225,0,0,1501,0,541,733,449,0,2434
1382967159,0,1230,0,0,1504,0,545,733,449,0,2440
1382967459,0,1245,0,0,1516,0,551,733,449,0,2455
1382967511,0,1247,0,0,1519,0,552,733,449,0,2458
1382967763,0,1254,0,0,1522,0,559,733,449,0,2463
1382967779,0,1255,0,0,1523,0,559,733,449,0,2464
1382968347,0,1281,0,0,1542,0,574,733,449,0,2472
1382968350,0,1281,0,0,1542,0,574,733,449,0,2472
1382968352,0,1281,0,0,1542,0,574,733,449,0,2472
1382968354,0,1281,0,0,1542,0,574,733,449,0,2472
1382968358,0,1281,0,0,1542,0,574,733,449,0,2472
1382968360,0,1281,0,0,1542,0,574,733,449,0,2472
1382968363,0,1282,0,0,1543,0,574,733,449,0,2472
1382968366,0,1282,0,0,1543,0,574,733,449,0,2473
1382968369,0,1282,0,0,1543,0,574,733,449,0,2473
1382968371,0,1282,0,0,1544,0,574,733,449,0,2473
1382968373,0,1282,0,0,1544,0,575,733,449,0,2473
1382968380,0,1283,0,0,1544,0,575,733,449,0,2474
1382968502,0,1288,0,0,1547,0,577,733,449,0,2475
1382968514,0,1289,0,0,1547,0,578,733,449,0,2475
1382968548,0,1292,0,0,1550,0,578,733,449,0,2476
1382968561,0,1292,0,0,1550,0,578,733,449,0,2477
1382968662,0,1295,0,0,1551,0,581,733,449,0,2480
1382968683,0,1296,0,0,1552,0,581,733,449,0,2480
1382968844,0,1307,0,0,1559,0,585,733,449,0,2485
1382969034,0,1307,0,0,1563,0,590,733,449,0,2486
1382969591,0,1323,0,0,1574,0,601,733,449,0,2495
1382969680,0,1328,0,0,1578,0,603,733,449,0,2498
1382969682,0,1328,0,0,1578,0,603,733,449,0,2498
1382969931,0,1335,0,0,1585,0,604,733,449,0,2510
1382970363,0,1356,0,0,1600,0,609,733,449,0,2526
1382970600,0,1364,0,0,1607,0,615,733,449,0,2534
1382970679,0,1366,0,0,1608,0,617,733,449,0,2536
1382970888,0,1377,0,0,1616,0,620,733,449,0,2556
1382970891,0,1378,0,0,1616,0,620,733,449,0,2556
1382970910,0,1379,0,0,1618,0,621,733,449,0,2557
1382970943,0,1381,0,0,1619,0,622,733,449,0,2560
1382971368,0,1397,0,0,1631,0,631,733,449,0,2577
1382971419,0,1399,0,0,1633,0,632,733,449,0,2582
1382971735,0,1410,0,0,1648,0,640,733,449,0,2602
1382971781,0,1414,0,0,1650,0,642,733,449,0,2605
1382971785,0,1414,0,0,1650,0,642,733,449,0,2605
1382971821,0,1414,0,0,1650,0,643,733,449,0,2605
1382972679,0,1414,0,0,1650,0,643,733,449,0,2605
1382972802,0,1414,0,0,1650,0,643,733,449,0,2605
1382972828,0,1414,0,0,1650,0,643,733,449,0,2605
1382973167,0,1418,0,0,1657,0,648,733,449,0,2618
1382974256,0,1453,0,0,1684,0,669,733,449,0,2664
1382974318,0,1455,0,0,1687,0,670,733,449,0,2667
1382974952,0,1479,0,0,1710,0,682,733,449,0,2686
1382975060,0,1480,0,0,1710,0,684,733,449,0,2688
1382975072,0,1480,0,0,1710,0,685,733,449,0,2689
1382975250,0,1483,0,0,1713,0,688,733,449,0,2691
1382975649,0,1496,0,0,1724,0,693,733,449,0,2701
1382975715,0,1500,0,0,1724,0,695,733,449,0,2703
1382975822,0,1507,0,0,1728,0,696,733,449,0,2708
1382975829,0,1507,0,0,1729,0,696,733,449,0,2708
1382976054,0,1516,0,0,1734,0,702,733,449,0,2714
1382976360,0,1530,0,0,1744,0,710,733,449,0,2723
1382976596,0,1543,0,0,1749,0,714,733,449,0,2731
1382976601,0,1543,0,0,1749,0,714,733,449,0,2731
1382976684,0,1543,0,0,1749,0,715,733,449,0,2731
1382976706,0,1543,0,0,1749,0,715,733,449,0,2732
1382976708,0,1543,0,0,1749,0,715,733,449,0,2732
1382976791,0,1544,0,0,1751,0,715,733,449,0,2732
1382976803,0,1544,0,0,1751,0,715,733,449,0,2733
1382977318,0,1560,0,0,1761,0,719,733,449,0,2753
1382977454,0,1564,0,0,1765,0,723,733,449,0,2765
1382977626,0,1576,0,0,1770,0,724,733,449,0,2765
1382977644,0,1578,0,0,1770,0,725,733,449,0,2765
1382977669,0,1582,0,0,1771,0,724,733,449,0,2765
1382977793,0,1589,0,0,1775,0,726,733,449,0,2765
1382977807,0,1590,0,0,1775,0,726,733,449,0,2765
1382977914,0,1594,0,0,1779,0,729,733,449,0,2765
1382978087,0,1604,0,0,1786,0,731,733,449,0,2765
1382978107,0,1605,0,0,1788,0,732,733,449,0,2765
1382978308,0,1609,0,0,1793,0,734,733,449,0,2765
1382978311,0,1609,0,0,1794,0,734,733,449,0,2765
1382978313,0,1609,0,0,1794,0,734,733,449,0,2765
1382978346,0,1610,0,0,1794,0,734,733,449,0,2765
1382978348,0,1610,0,0,1795,0,734,733,449,0,2765
1382978475,0,1616,0,0,1802,0,736,733,449,0,2765
1382978794,0,1638,0,0,1815,0,741,733,449,0,2765
1382978799,0,1638,0,0,1815,0,741,733,449,0,2765
1382978803,0,1639,0,0,1815,0,741,733,449,0,2765
1382978915,0,1643,0,0,1816,0,741,733,449,0,2765
1382978956,0,1644,0,0,1817,0,741,733,449,0,2765
1382979051,0,1650,0,0,1821,0,743,733,449,0,2765
1382979062,0,1651,0,0,1821,0,743,733,449,0,2765
1382979063,0,1651,0,0,1821,0,743,733,449,0,2765
1382979069,0,1651,0,0,1821,0,744,733,449,0,2765
1382979084,0,1651,0,0,1821,0,744,733,449,0,2765
1382979103,0,1652,0,0,1822,0,744,733,449,0,2765
1382979134,0,1653,0,0,1822,0,745,733,449,0,2765
1382979264,0,1660,0,0,1825,0,747,733,449,0,2765
1382979271,0,1661,0,0,1825,0,747,733,449,0,2765
1382979451,0,1666,0,0,1828,0,749,733,449,0,2765
1382979611,0,1670,0,0,1828,0,752,733,449,0,2765
1382986104,0,1671,0,0,1828,0,752,733,449,0,2765
1383030553,0,1671,0,0,1828,0,752,733,449,0,2765
1383032093,0,1671,0,0,1828,0,752,733,449,0,2852
1383033037,0,1671,0,0,1828,0,752,733,449,0,2868
1383033390,0,1671,0,0,1828,0,752,733,449,0,2886
1383033458,0,1671,0,0,1828,0,752,733,449,0,2890
1383033462,0,1671,0,0,1828,0,752,733,449,0,2890
1383033481,0,1671,0,0,1828,0,752,733,449,0,2891
1383033966,0,1673,0,0,1828,0,752,733,449,0,2907
1383034001,0,1675,0,0,1828,0,752,733,449,0,2909
1383034003,0,1675,0,0,1828,0,752,733,449,0,2909
1383034005,0,1675,0,0,1828,0,752,733,449,0,2910
1383034064,0,1675,0,0,1828,0,752,733,449,0,2911
1383034076,0,1675,0,0,1828,0,752,733,449,0,2912
1383034365,0,1684,0,0,1829,0,756,733,449,0,2928
1383034396,0,1685,0,0,1829,0,757,733,449,0,2929
1383034613,0,1694,0,0,1835,0,763,733,449,0,2939
1383034719,0,1702,0,0,1842,0,766,733,449,0,2946
1383034814,0,1707,0,0,1847,0,768,733,449,0,2952
1383034904,0,1711,0,0,1852,0,769,733,449,0,2959
1383035183,0,1727,0,0,1863,0,777,733,449,0,2976
1383035228,0,1729,0,0,1864,0,779,733,449,0,2981
1383035621,0,1743,0,0,1884,0,790,733,449,0,3007
1383035870,0,1753,0,0,1888,0,798,733,449,0,3015
1383036291,0,1766,0,0,1902,0,806,733,449,0,3031
1383036427,0,1771,0,0,1904,0,809,733,449,0,3036
1383036429,0,1771,0,0,1904,0,809,733,449,0,3036
1383036442,0,1772,0,0,1905,0,809,733,449,0,3037
1383036677,0,1784,0,0,1912,0,815,733,449,0,3048
1383037079,0,1799,0,0,1916,0,828,733,449,0,3057
1383037085,0,1799,0,0,1916,0,828,733,449,0,3057
1383037290,0,1810,0,0,1923,0,833,733,449,0,3069
1383037367,0,1813,0,0,1925,0,836,733,449,0,3073
1383037413,0,1815,0,0,1927,0,838,733,449,0,3075
1383037703,0,1827,0,0,1941,0,846,733,449,0,3090
1383038025,0,1836,0,0,1949,0,857,733,449,0,3107
1383038092,0,1840,0,0,1950,0,858,733,449,0,3112
1383038094,0,1840,0,0,1950,0,859,733,449,0,3112
1383038097,0,1840,0,0,1950,0,859,733,449,0,3112
1383038099,0,1840,0,0,1951,0,859,733,449,0,3113
1383038286,0,1848,0,0,1960,0,864,733,449,0,3122
1383038651,0,1861,0,0,1982,0,871,733,449,0,3138
1383038689,0,1864,0,0,1983,0,873,733,449,0,3138
1383038698,0,1864,0,0,1983,0,873,733,449,0,3139
1383038887,0,1867,0,0,1992,0,879,733,449,0,3146
1383038952,0,1868,0,0,1997,0,882,733,449,0,3148
1383038995,0,1871,0,0,1999,0,884,733,449,0,3152
1383039008,0,1872,0,0,2000,0,884,733,449,0,3152
1383039017,0,1872,0,0,2000,0,884,733,449,0,3152
1383039152,0,1878,0,0,2006,0,889,733,449,0,3160
1383039271,0,1884,0,0,2011,0,892,733,449,0,3164
1383039331,0,1890,0,0,2013,0,894,733,449,0,3166
1383041734,0,1899,0,0,2015,0,899,733,449,0,3168
1383041884,0,1901,0,0,2015,0,900,733,449,0,3170
1383042162,0,1908,0,0,2018,0,905,733,449,0,3182
1383042233,0,1908,0,0,2021,0,907,733,449,0,3186
1383042288,0,1910,0,0,2025,0,908,733,449,0,3187
1383042547,0,1914,0,0,2032,0,913,733,449,0,3193
1383042560,0,1914,0,0,2032,0,913,733,449,0,3193
1383042761,0,1916,0,0,2035,0,917,733,449,0,3197
1383042948,0,1919,0,0,2039,0,920,733,449,0,3202
1383043081,0,1922,0,0,2045,0,925,733,449,0,3209
1383043436,0,1934,0,0,2059,0,936,733,449,0,3230
1383043633,0,1939,0,0,2065,0,941,733,449,0,3236
1383043649,0,1939,0,0,2065,0,941,733,449,0,3236
1383043723,0,1942,0,0,2065,0,944,733,449,0,3238
1383043942,0,1945,0,0,2065,0,948,733,449,0,3250
1383044029,0,1945,0,0,2065,0,949,733,449,0,3251
1383044058,0,1946,0,0,2065,0,949,733,449,0,3252
1383044128,0,1947,0,0,2065,0,949,733,449,0,3256
1383044164,0,1948,0,0,2065,0,949,733,449,0,3256
1383044164,0,1949,0,0,2065,0,949,733,449,0,3256
1383044187,0,1950,0,0,2065,0,950,733,449,0,3257
1383044207,0,1951,0,0,2065,0,951,733,449,0,3257
1383044209,0,1951,0,0,2065,0,951,733,449,0,3257
1383044211,0,1951,0,0,2065,0,951,733,449,0,3257
1383044233,0,1951,0,0,2065,0,952,733,449,0,3257
1383044233,0,1951,0,0,2065,0,952,733,449,0,3257
1383044269,0,1951,0,0,2065,0,952,733,449,0,3259
1383044429,0,1953,0,0,2065,0,956,733,449,0,3262
1383044617,0,1955,0,0,2065,0,959,733,449,0,3264
1383045094,0,1967,0,0,2065,0,973,733,449,9,3291
1383045530,0,1986,0,0,2065,0,980,733,449,23,3311
1383045639,0,1991,0,0,2065,0,984,733,449,27,3317
1383045740,0,1993,0,0,2065,0,987,733,449,29,3321
1383046221,0,2002,0,0,2065,0,999,733,449,44,3333
1383046230,0,2002,0,0,2065,0,999,733,449,44,3333
1383046477,0,2009,0,0,2065,0,1004,733,449,48,3340
1383046529,0,2010,0,0,2065,0,1006,733,449,49,3342
1383046595,0,2013,0,0,2065,0,1007,733,449,53,3345
1383046957,0,2027,0,0,2065,0,1013,733,449,68,3355
1383046961,0,2027,0,0,2065,0,1013,733,449,68,3355
1383046976,0,2028,0,0,2065,0,1013,733,449,68,3356
1383047044,0,2032,0,0,2065,0,1016,733,449,70,3356
1383047171,0,2038,0,0,2065,0,1021,733,449,77,3365
1383047186,0,2038,0,0,2065,0,1021,733,449,77,3366
1383047215,0,2039,0,0,2065,0,1022,733,449,78,3368
1383047333,0,2045,0,0,2065,0,1025,733,449,83,3372
1383047342,0,2046,0,0,2065,0,1025,733,449,83,3372
1383047345,0,2046,0,0,2065,0,1025,733,449,83,3373
1383047348,0,2047,0,0,2065,0,1025,733,449,83,3373
1383047370,0,2048,0,0,2065,0,1025,733,449,84,3375
1383047514,0,2052,0,0,2065,0,1030,733,449,87,3384
1383047862,0,2060,0,0,2065,0,1039,733,449,100,3392
1383047957,0,2063,0,0,2065,0,1039,733,449,103,3392
1383048009,0,2067,0,0,2065,0,1039,733,449,106,3394
1383048087,0,2068,0,0,2065,0,1042,733,449,107,3394
1383048116,0,2069,0,0,2065,0,1042,733,449,108,3395
1383048129,0,2070,0,0,2065,0,1043,733,449,109,3395
1383048130,0,2070,0,0,2065,0,1043,733,449,109,3395
1383048133,0,2070,0,0,2065,0,1043,733,449,109,3395
1383048141,0,2070,0,0,2065,0,1043,733,449,110,3395
1383048436,0,2070,0,0,2065,0,1044,733,449,110,3395
1383050416,0,2074,0,0,2065,0,1045,733,449,113,3400
1383050853,0,2078,0,0,2065,0,1053,733,449,121,3406
1383051089,0,2081,0,0,2065,0,1058,733,449,123,3412
1383051188,0,2083,0,0,2065,0,1062,733,449,123,3418
1383051623,0,2092,0,0,2083,0,1069,733,449,123,3438
1383052197,0,2108,0,0,2098,0,1077,733,449,123,3460
1383052474,0,2114,0,0,2110,0,1080,733,449,123,3467
1383052480,0,2114,0,0,2110,0,1080,733,449,123,3468
1383052690,0,2115,0,0,2110,0,1082,733,449,123,3475
1383053063,0,2123,0,0,2123,0,1092,733,449,123,3492
1383053552,0,2125,0,0,2136,0,1100,733,449,123,3505
1383053592,0,2125,0,0,2136,0,1100,733,449,123,3506
1383053956,0,2132,0,0,2142,0,1106,733,449,123,3513
1383054214,0,2140,0,0,2143,0,1115,733,449,123,3518
1383054452,0,2145,0,0,2145,0,1120,733,449,123,3527
1383054843,0,2155,0,0,2154,0,1125,733,449,123,3546
1383055456,0,2169,0,0,2165,0,1133,733,449,123,3550
1383055478,0,2169,0,0,2166,0,1133,733,449,123,3551
1383056108,0,2184,0,0,2178,0,1144,733,449,123,3566
1383056857,0,2204,0,0,2189,0,1160,733,449,123,3583
1383057234,0,2212,0,0,2196,0,1163,733,449,123,3586
1383057634,0,2217,0,0,2203,0,1170,733,449,123,3593
1383057649,0,2217,0,0,2204,0,1170,733,449,123,3593
1383057892,0,2219,0,0,2207,0,1175,733,449,123,3600
1383058197,0,2224,0,0,2214,0,1183,733,449,123,3607
1383058330,0,2229,0,0,2217,0,1187,733,449,123,3610
1383058346,0,2230,0,0,2218,0,1187,733,449,123,3611
1383058349,0,2230,0,0,2218,0,1187,733,449,123,3611
1383058398,0,2232,0,0,2220,0,1187,733,449,123,3613
1383058402,0,2232,0,0,2220,0,1187,733,449,123,3613
1383059612,0,2233,0,0,2220,0,1189,733,449,123,3614
1383059613,0,2233,0,0,2220,0,1189,733,449,123,3614
1383059657,0,2234,0,0,2220,0,1190,733,449,123,3615
1383059690,0,2237,0,0,2222,0,1190,733,449,123,3618
1383059701,0,2237,0,0,2222,0,1190,733,449,123,3618
1383059829,0,2237,0,0,2223,0,1192,733,449,123,3624
1383059884,0,2238,0,0,2226,0,1193,733,449,123,3625
1383059887,0,2239,0,0,2226,0,1193,733,449,123,3626
1383059890,0,2239,0,0,2226,0,1193,733,449,123,3626
1383059894,0,2239,0,0,2226,0,1193,733,449,123,3626
1383059899,0,2240,0,0,2226,0,1193,733,449,123,3626
1383059903,0,2240,0,0,2226,0,1193,733,449,123,3627
1383059966,0,2244,0,0,2228,0,1195,733,449,123,3630
1383060088,0,2249,0,0,2233,0,1198,733,449,123,3636
1383060092,0,2249,0,0,2234,0,1198,733,449,123,3636
1383060105,0,2250,0,0,2234,0,1199,733,449,123,3637
1383060110,0,2250,0,0,2234,0,1199,733,449,123,3637
1383060122,0,2251,0,0,2234,0,1199,733,449,123,3637
1383060131,0,2251,0,0,2234,0,1199,733,449,123,3637
1383060136,0,2251,0,0,2234,0,1199,733,449,123,3637
1383060479,0,2258,0,0,2250,0,1208,733,449,123,3651
1383060494,0,2258,0,0,2251,0,1209,733,449,123,3651
1383060769,0,2266,0,0,2261,0,1215,733,449,123,3663
1383060988,0,2269,0,0,2265,0,1222,733,449,123,3667
1383061041,0,2270,0,0,2267,0,1224,733,449,123,3669
1383061290,0,2277,0,0,2274,0,1230,733,449,123,3676
1383061507,0,2281,0,0,2281,0,1236,733,449,123,3682
1383061536,0,2281,0,0,2281,0,1237,733,449,123,3683
1383061642,0,2285,0,0,2285,0,1240,733,449,123,3691
1383061675,0,2286,0,0,2285,0,1241,733,449,123,3692
1383061680,0,2286,0,0,2285,0,1241,733,449,123,3692
1383061683,0,2286,0,0,2286,0,1241,733,449,123,3693
1383061709,0,2286,0,0,2286,0,1242,733,449,123,3693
1383061733,0,2286,0,0,2286,0,1242,733,449,123,3695
1383061736,0,2286,0,0,2286,0,1242,733,449,123,3695
1383061762,0,2287,0,0,2286,0,1243,733,449,123,3695
1383061832,0,2289,0,0,2287,0,1244,733,449,123,3695
1383061850,0,2290,0,0,2288,0,1245,733,449,123,3697
1383061865,0,2290,0,0,2288,0,1246,733,449,123,3698
1383061873,0,2290,0,0,2288,0,1246,733,449,123,3698
1383061887,0,2291,0,0,2288,0,1246,733,449,123,3699
1383061891,0,2291,0,0,2289,0,1246,733,449,123,3699
1383061894,0,2291,0,0,2289,0,1246,733,449,123,3699
1383061911,0,2292,0,0,2289,0,1247,733,449,123,3700
1383061913,0,2292,0,0,2289,0,1247,733,449,123,3700
1383061913,0,2292,0,0,2289,0,1247,733,449,123,3700
1383062030,0,2293,0,0,2294,0,1249,733,449,123,3707
1383062030,0,2293,0,0,2294,0,1249,733,449,123,3707
1383062123,0,2297,0,0,2296,0,1253,733,449,123,3711
1383062126,0,2297,0,0,2297,0,1253,733,449,123,3712
1383062127,0,2297,0,0,2297,0,1253,733,449,123,3712
1383062138,0,2298,0,0,2297,0,1253,733,449,123,3712
1383062141,0,2298,0,0,2297,0,1253,733,449,123,3712
1383062156,0,2299,0,0,2297,0,1254,733,449,123,3714
1383062159,0,2299,0,0,2297,0,1254,733,449,123,3714
1383062167,0,2299,0,0,2297,0,1254,733,449,123,3715
1383062195,0,2299,0,0,2297,0,1255,733,449,123,3716
1383062232,0,2301,0,0,2300,0,1256,733,449,123,3721
1383062283,0,2302,0,0,2304,0,1257,733,449,123,3721
1383062300,0,2303,0,0,2304,0,1258,733,449,123,3721
1383062303,0,2303,0,0,2304,0,1258,733,449,123,3721
1383062318,0,2303,0,0,2305,0,1258,733,449,123,3721
1383062321,0,2304,0,0,2305,0,1258,733,449,123,3721
1383062321,0,2304,0,0,2305,0,1258,733,449,123,3721
1383062326,0,2304,0,0,2306,0,1258,733,449,123,3721
1383062339,0,2304,0,0,2306,0,1260,733,449,123,3721
1383062351,0,2304,0,0,2307,0,1260,733,449,123,3721
1383062355,0,2304,0,0,2307,0,1261,733,449,123,3721
1383062398,0,2304,0,0,2307,0,1262,733,449,123,3721
1383062419,0,2305,0,0,2308,0,1262,733,449,123,3721
1383062606,0,2311,0,0,2317,0,1269,733,449,123,3721
1383062666,0,2314,0,0,2318,0,1270,733,449,123,3721
1383062684,0,2314,0,0,2318,0,1271,733,449,123,3721
1383062687,0,2314,0,0,2318,0,1271,733,449,123,3721
1383062711,0,2315,0,0,2320,0,1272,733,449,123,3721
1383062718,0,2315,0,0,2320,0,1272,733,449,123,3721
1383063063,0,2332,0,0,2337,0,1279,733,449,123,3721
1383063415,0,2350,0,0,2352,0,1291,733,449,123,3721
1383063677,0,2364,0,0,2368,0,1299,733,449,123,3721
1383063727,0,2366,0,0,2370,0,1301,733,449,123,3721
1383064030,0,2379,0,0,2382,0,1309,733,449,123,3721
1383064277,0,2391,0,0,2393,0,1317,733,449,123,3721
1383064335,0,2394,0,0,2395,0,1319,733,449,123,3721
1383064545,0,2407,0,0,2408,0,1325,733,449,123,3721
1383064563,0,2409,0,0,2408,0,1326,733,449,123,3721
1383064663,0,2413,0,0,2410,0,1329,733,449,123,3721
1383064817,0,2414,0,0,2417,0,1335,733,449,123,3721
1383064871,0,2414,0,0,2420,0,1337,733,449,123,3721
1383065020,0,2414,0,0,2423,0,1343,733,449,123,3721
1383065489,0,2422,0,0,2426,0,1359,733,449,123,3721
1383065772,0,2436,0,0,2426,0,1366,733,449,123,3721
1383065815,0,2438,0,0,2427,0,1368,733,449,123,3721
1383065914,0,2442,0,0,2427,0,1368,733,449,123,3721
1383066049,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066352,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066396,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066403,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066408,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066410,0,2442,0,0,2427,0,1371,733,449,123,3721
1383066448,0,2442,0,0,2427,0,1371,733,449,123,3721
1383070460,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071156,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071390,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071394,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071395,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071418,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071439,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071453,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071499,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071536,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071549,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071583,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071615,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071712,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071818,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071845,0,2442,0,0,2427,0,1371,733,449,123,3721
1383071885,0,2442,0,0,2427,0,1371,733,449,123,3721
1383072085,0,2442,0,0,2427,0,1371,733,449,123,3721
1383072293,0,2442,0,0,2427,0,1371,733,449,123,3721
1383072537,0,2442,0,0,2427,0,1371,733,449,123,3721
1383077228,0,2442,0,0,2427,0,1371,733,449,123,3721
1383117101,0,2442,0,0,2427,0,1371,733,449,123,3721
1383117841,0,2442,0,0,2427,0,1371,733,449,123,3735
1383118101,0,2442,0,0,2427,0,1371,733,449,123,3746
1383118858,0,2442,0,0,2427,0,1371,733,449,123,3784
1383118950,0,2442,0,0,2427,0,1371,733,449,123,3793
1383119016,0,2442,0,0,2427,0,1371,733,449,123,3797
1383119129,0,2442,0,0,2427,0,1371,733,449,123,3803
1383119317,0,2442,0,0,2427,0,1371,733,449,123,3814
1383119402,0,2442,0,0,2427,0,1371,733,449,123,3817
1383119628,0,2442,0,0,2427,0,1371,733,449,123,3830
1383120006,0,2442,0,0,2428,0,1371,733,449,123,3837
1383120095,0,2442,0,0,2430,0,1371,733,449,123,3840
1383120308,0,2442,0,0,2434,0,1371,733,449,123,3842
1383120377,0,2442,0,0,2436,0,1371,733,449,123,3842
1383120515,0,2442,0,0,2441,0,1372,733,449,123,3846
1383120559,0,2443,0,0,2442,0,1373,733,449,123,3846
1383120780,0,2448,0,0,2446,0,1380,733,449,123,3850
1383120901,0,2454,0,0,2452,0,1385,733,449,123,3850
1383121056,0,2455,0,0,2459,0,1391,733,449,123,3851
1383121077,0,2456,0,0,2460,0,1391,733,449,123,3851
1383121083,0,2457,0,0,2460,0,1392,733,449,123,3851
1383121106,0,2459,0,0,2461,0,1392,733,449,123,3851
1383121109,0,2459,0,0,2461,0,1393,733,449,123,3851
1383121285,0,2467,0,0,2466,0,1397,733,449,123,3851
1383121330,0,2470,0,0,2467,0,1399,733,449,123,3851
1383121332,0,2470,0,0,2467,0,1399,733,449,123,3851
1383121334,0,2470,0,0,2467,0,1400,733,449,123,3851
1383121335,0,2470,0,0,2467,0,1400,733,449,123,3851
1383121349,0,2470,0,0,2467,0,1401,733,449,123,3851
1383121457,0,2473,0,0,2473,0,1406,733,449,123,3851
1383121678,0,2482,0,0,2483,0,1413,733,449,123,3851
1383121692,0,2482,0,0,2483,0,1414,733,449,123,3851
1383121959,0,2492,0,0,2491,0,1424,733,449,123,3851
1383122213,0,2500,0,0,2502,0,1436,733,449,123,3851
1383122215,0,2500,0,0,2502,0,1436,733,449,123,3851
1383122223,0,2500,0,0,2503,0,1436,733,449,123,3851
1383122659,0,2516,0,0,2520,0,1444,733,449,123,3851
1383122668,0,2517,0,0,2520,0,1444,733,449,123,3851
1383123004,0,2532,0,0,2535,0,1453,733,449,123,3851
1383123010,0,2533,0,0,2535,0,1453,733,449,123,3851
1383123046,0,2535,0,0,2537,0,1453,733,449,123,3851
1383123050,0,2535,0,0,2538,0,1454,733,449,123,3851
1383123074,0,2536,0,0,2539,0,1455,733,449,123,3851
1383123163,0,2541,0,0,2544,0,1456,733,449,123,3851
1383123328,0,2549,0,0,2553,0,1460,733,449,123,3851
1383123599,0,2563,0,0,2563,0,1471,733,449,123,3851
1383123680,0,2569,0,0,2568,0,1474,733,449,123,3851
1383123688,0,2569,0,0,2568,0,1475,733,449,123,3851
1383123693,0,2569,0,0,2568,0,1475,733,449,123,3851
1383123717,0,2571,0,0,2569,0,1475,733,449,123,3851
1383123746,0,2571,0,0,2570,0,1477,733,449,123,3851
1383123886,0,2576,0,0,2576,0,1480,733,449,123,3851
1383123902,0,2577,0,0,2577,0,1480,733,449,123,3851
1383124093,0,2588,0,0,2591,0,1482,733,449,123,3851
1383124352,0,2605,0,0,2604,0,1494,733,449,123,3851
1383124471,0,2609,0,0,2613,0,1498,733,449,123,3851
1383124479,0,2609,0,0,2613,0,1498,733,449,123,3851
1383124870,0,2634,0,0,2633,0,1511,733,449,123,3851
1383124979,0,2646,0,0,2640,0,1515,733,449,123,3851
1383125304,0,2663,0,0,2652,0,1526,733,449,123,3851
1383125365,0,2667,0,0,2655,0,1528,733,449,123,3851
1383125374,0,2667,0,0,2656,0,1528,733,449,123,3851
1383125390,0,2667,0,0,2656,0,1529,733,449,123,3851
1383125581,0,2669,0,0,2662,0,1534,733,449,123,3851
1383125588,0,2670,0,0,2662,0,1534,733,449,123,3851
1383125944,0,2682,0,0,2673,0,1546,733,449,123,3851
1383126015,0,2684,0,0,2676,0,1548,733,449,123,3851
1383126335,0,2696,0,0,2687,0,1561,733,449,123,3861
1383126337,0,2696,0,0,2687,0,1562,733,449,123,3861
1383126367,0,2699,0,0,2687,0,1562,733,449,123,3861
